tSNE1	tSNE2	cluster_id	cell_id
9.29	35.37	V27	N726_Exp110_sample5_combined_S1_BC03051_N03
-33.97	9.1	V24	N726_Exp110_sample5_combined_S1_BC03052_N03
15.54	17.67	V26	N726_Exp110_sample5_combined_S1_BC03054_N02
20.49	-18.55	V9	N726_Exp110_sample5_combined_S1_BC03056_N05
-6.35	-9.76	V23	N726_Exp110_sample5_combined_S1_BC03057_N03
-20.68	11.78	V12	N726_Exp110_sample5_combined_S1_BC03058_N04
-24.19	4.79	V2	N726_Exp110_sample5_combined_S1_BC03059_N04
-0.87	34.24	V11	N726_Exp110_sample5_combined_S1_BC03060_N04
-24.11	-16.26	V1	N726_Exp110_sample5_combined_S1_BC03063_N02
28.42	22.08	V26	N726_Exp110_sample5_combined_S1_BC03065_N03
19.78	16.89	V26	N726_Exp110_sample5_combined_S1_BC03066_N01
-0.49	26.04	V4	N726_Exp110_sample5_combined_S1_BC03067_N03
-29.95	12.55	V24	N726_Exp110_sample5_combined_S1_BC03068_N02
27.86	22.55	V26	N726_Exp110_sample5_combined_S1_BC03069_N03
-1.52	36.15	V11	N726_Exp110_sample5_combined_S1_BC03070_N04
7.27	32.71	V27	N726_Exp110_sample5_combined_S1_BC03071_N01
-13.32	-18.89	V1	N726_Exp110_sample5_combined_S1_BC03073_N01
8.99	34	V27	N726_Exp110_sample5_combined_S1_BC03074_N02
-12.22	-19.57	V1	N726_Exp110_sample5_combined_S1_BC03075_N02
-2.05	36.34	V11	N726_Exp110_sample5_combined_S1_BC03078_N04
-2.28	-16.97	V23	N726_Exp110_sample5_combined_S1_BC03079_N06
-10.52	-15.12	V1	N726_Exp110_sample5_combined_S1_BC03080_N01
-18.42	7.48	V2	N726_Exp110_sample5_combined_S1_BC03081_N04
17.66	20.84	V26	N726_Exp110_sample5_combined_S1_BC03082_N01
27.78	17.46	V26	N726_Exp110_sample5_combined_S1_BC03083_N02
7.63	13.07	V20	N726_Exp110_sample5_combined_S1_BC03086_N06
28.63	19.89	V26	N726_Exp110_sample5_combined_S1_BC03088_N02
16.37	-22.26	V9	N726_Exp110_sample5_combined_S1_BC03089_N01
23.12	16.29	V26	N726_Exp110_sample5_combined_S1_BC03091_N02
-11.98	-33.4	V6	N726_Exp110_sample5_combined_S1_BC03092_N02
24.88	18.67	V26	N726_Exp110_sample5_combined_S1_BC03094_N02
-22.07	-15.73	V1	N726_Exp110_sample5_combined_S1_BC03096_N02
-16.94	-16.1	V1	N726_Exp110_sample5_combined_S1_BC03097_N02
-20.63	-12.2	V1	N726_Exp110_sample5_combined_S1_BC03098_N01
6.4	-7.35	V25	N726_Exp110_sample5_combined_S1_BC03099_N03
-23.17	-18.79	V1	N726_Exp110_sample5_combined_S1_BC03101_N02
-21.79	-20.91	V1	N726_Exp110_sample5_combined_S1_BC03102_N02
-25.21	-9.73	V1	N726_Exp110_sample5_combined_S1_BC03103_N01
-4.5	-12.83	V23	N726_Exp110_sample5_combined_S1_BC03104_N06
-25.87	2.75	V2	N726_Exp110_sample5_combined_S1_BC03105_N06
-19.8	11.03	V12	N726_Exp110_sample5_combined_S1_BC03107_N03
-10.96	-33.93	V6	N726_Exp110_sample5_combined_S1_BC03111_N02
-3.01	-15.28	V23	N726_Exp110_sample5_combined_S1_BC03113_N03
-21.84	-14.65	V1	N726_Exp110_sample5_combined_S1_BC03114_N02
16.18	17.37	V26	N726_Exp110_sample5_combined_S1_BC03116_N02
-23.1	-17.23	V1	N726_Exp110_sample5_combined_S1_BC03117_N02
26.73	18.54	V26	N726_Exp110_sample5_combined_S1_BC03118_N02
-6.61	7.56	V25	N726_Exp110_sample5_combined_S1_BC03119_N05
-22.16	-1.22	V2	N726_Exp110_sample5_combined_S1_BC03120_N05
-15.13	-6.99	V1	N726_Exp110_sample5_combined_S1_BC03121_N01
-8.91	3.49	V25	N726_Exp110_sample5_combined_S1_BC03122_N05
-29.24	12.03	V24	N726_Exp110_sample5_combined_S1_BC03123_N01
-22.19	-15.12	V1	N726_Exp110_sample5_combined_S1_BC03125_N01
8.95	34.2	V27	N726_Exp110_sample5_combined_S1_BC03126_N01
-26.23	-12.94	V1	N726_Exp110_sample5_combined_S1_BC03128_N01
28.76	21.51	V26	N726_Exp110_sample5_combined_S1_BC03129_N02
-16.59	-10.62	V1	N726_Exp110_sample5_combined_S1_BC03130_N01
27.49	18.54	V26	N726_Exp110_sample5_combined_S1_BC03131_N02
-11.8	-16.81	V1	N726_Exp110_sample5_combined_S1_BC03132_N03
23.18	21.51	V26	N726_Exp110_sample5_combined_S1_BC03133_N01
-30.18	10.89	V24	N726_Exp110_sample5_combined_S1_BC03134_N03
15.82	6.72	V21	N726_Exp110_sample5_combined_S1_BC03135_N01
4.08	16.47	V20	N726_Exp110_sample5_combined_S1_BC03136_N05
-27.27	10.88	V24	N726_Exp110_sample5_combined_S1_BC03137_N02
-32.52	9.78	V24	N726_Exp110_sample5_combined_S1_BC03138_N05
-22.04	-10.24	V1	N726_Exp110_sample5_combined_S1_BC03140_N01
-32.78	8.23	V24	N726_Exp110_sample5_combined_S1_BC03141_N03
-31.61	9	V24	N726_Exp110_sample5_combined_S1_BC03143_N04
-15.23	-10.08	V1	N726_Exp110_sample5_combined_S1_BC03144_N01
-13.27	-14.55	V1	N726_Exp110_sample5_combined_S1_BC03145_N01
-29.85	9.42	V24	N726_Exp110_sample5_combined_S1_BC03146_N02
17.61	22.83	V26	N726_Exp110_sample5_combined_S1_BC03148_N02
-19.93	13.41	V12	N726_Exp110_sample5_combined_S1_BC03149_N01
-11.85	-34.05	V6	N726_Exp110_sample5_combined_S1_BC03150_N03
-2.84	-8.7	V25	N726_Exp110_sample5_combined_S1_BC03151_N05
-22.36	-14.44	V1	N726_Exp110_sample5_combined_S1_BC03152_N01
8.47	-8.3	V25	N726_Exp110_sample5_combined_S1_BC03154_N04
-2.95	-13.99	V23	N726_Exp110_sample5_combined_S1_BC03157_N06
-25.57	-11.99	V1	N726_Exp110_sample5_combined_S1_BC03160_N02
-16.98	-22.19	V1	N726_Exp110_sample5_combined_S1_BC03161_N03
-28.66	11.05	V24	N726_Exp110_sample5_combined_S1_BC03163_N02
27.7	21.77	V26	N726_Exp110_sample5_combined_S1_BC03164_N02
0.09	-3.12	V25	N726_Exp110_sample5_combined_S1_BC03165_N02
24.87	18.84	V26	N726_Exp110_sample5_combined_S1_BC03166_N03
15.82	6.89	V21	N726_Exp110_sample5_combined_S1_BC03167_N04
25.41	19.57	V26	N726_Exp110_sample5_combined_S1_BC03168_N03
-31.72	11.43	V24	N726_Exp110_sample5_combined_S1_BC03169_N04
-0.75	-6.26	V13	N726_Exp110_sample5_combined_S1_BC03171_N02
-13.67	-22.26	V1	N726_Exp110_sample5_combined_S1_BC03172_N01
-24.24	1.64	V2	N726_Exp110_sample5_combined_S1_BC03173_N05
-15.76	-14.87	V1	N726_Exp110_sample5_combined_S1_BC03174_N01
7.5	32.56	V27	N726_Exp110_sample5_combined_S1_BC03175_N01
-17.76	-24.2	V1	N726_Exp110_sample5_combined_S1_BC03180_N02
-14.71	-0.9	V18	N726_Exp110_sample5_combined_S1_BC03181_N05
9.72	34.51	V27	N726_Exp110_sample5_combined_S1_BC03182_N03
-3.28	35.39	V11	N726_Exp110_sample5_combined_S1_BC03183_N04
22.91	19.64	V26	N726_Exp110_sample5_combined_S1_BC03184_N02
22.93	20.44	V26	N726_Exp110_sample5_combined_S1_BC03185_N02
16.29	18.14	V26	N726_Exp110_sample5_combined_S1_BC03186_N02
-25.78	-19.07	V1	N726_Exp110_sample5_combined_S1_BC03188_N02
-11.09	-13.9	V1	N726_Exp110_sample5_combined_S1_BC03191_N02
-17.12	-11.99	V1	N726_Exp110_sample5_combined_S1_BC03193_N01
-12.06	-16.85	V1	N726_Exp110_sample5_combined_S1_BC03194_N02
-15.21	-22.94	V1	N726_Exp110_sample5_combined_S1_BC03195_N03
14.83	19.58	V26	N726_Exp110_sample5_combined_S1_BC03196_N02
12.95	7.85	V21	N726_Exp110_sample5_combined_S1_BC03197_N05
-22.81	-8.57	V1	N726_Exp110_sample5_combined_S1_BC03199_N03
-12.28	-33.49	V6	N726_Exp110_sample5_combined_S1_BC03200_N02
-12.33	-12.3	V1	N726_Exp110_sample5_combined_S1_BC03201_N01
21.92	19.56	V26	N726_Exp110_sample5_combined_S1_BC03202_N04
-0.71	35.27	V11	N726_Exp110_sample5_combined_S1_BC03203_N04
-18.89	-14.86	V1	N726_Exp110_sample5_combined_S1_BC03204_N02
-25.85	-7.03	V1	N726_Exp110_sample5_combined_S1_BC03205_N02
16.4	17.72	V26	N726_Exp110_sample5_combined_S1_BC03206_N03
-20.88	10.24	V12	N726_Exp110_sample5_combined_S1_BC03208_N03
-15.39	-13.69	V1	N726_Exp110_sample5_combined_S1_BC03209_N02
8.6	34.16	V27	N726_Exp110_sample5_combined_S1_BC03210_N02
-22.89	-17.26	V1	N726_Exp110_sample5_combined_S1_BC03212_N03
26.57	25.15	V26	N726_Exp110_sample5_combined_S1_BC03213_N02
6.43	-7.08	V25	N726_Exp110_sample5_combined_S1_BC03214_N04
26.51	18.94	V26	N726_Exp110_sample5_combined_S1_BC03216_N02
-21.77	-15.8	V1	N726_Exp110_sample5_combined_S1_BC03218_N03
-32.57	8.85	V24	N726_Exp110_sample5_combined_S1_BC03219_N03
24.19	14.81	V26	N726_Exp110_sample5_combined_S1_BC03220_N02
-21.43	-21.31	V1	N726_Exp110_sample5_combined_S1_BC03222_N02
-12.04	-32.25	V6	N726_Exp110_sample5_combined_S1_BC03223_N02
-12.1	-20.66	V1	N726_Exp110_sample5_combined_S1_BC03224_N01
-1.67	-21.17	V23	N726_Exp110_sample5_combined_S1_BC03225_N06
-25.3	2.87	V2	N726_Exp110_sample5_combined_S1_BC03226_N04
-25.61	-19.67	V1	N726_Exp110_sample5_combined_S1_BC03227_N02
-27.72	-14.07	V1	N726_Exp110_sample5_combined_S1_BC03228_N02
-26	-11.57	V1	N726_Exp110_sample5_combined_S1_BC03229_N02
-12.08	-33.04	V6	N726_Exp110_sample5_combined_S1_BC03230_N02
27.5	21.82	V26	N726_Exp110_sample5_combined_S1_BC03231_N02
-20.72	-18.77	V1	N726_Exp110_sample5_combined_S1_BC03233_N02
-27.94	9.65	V24	N726_Exp110_sample5_combined_S1_BC03234_N01
-19.77	10.75	V12	N726_Exp110_sample5_combined_S1_BC03235_N03
-22.38	2.41	V2	N726_Exp110_sample5_combined_S1_BC03236_N04
-13.46	-14.34	V1	N726_Exp110_sample5_combined_S1_BC03237_N02
-18.96	-13.81	V1	N726_Exp110_sample5_combined_S1_BC03239_N03
24.24	13.04	V26	N726_Exp110_sample5_combined_S1_BC03240_N02
-30.44	8.14	V24	N726_Exp110_sample5_combined_S1_BC03241_N03
-17.17	-12.3	V1	N726_Exp110_sample5_combined_S1_BC03245_N01
19.57	18.81	V26	N726_Exp110_sample5_combined_S1_BC03246_N02
-13.07	-21.96	V1	N726_Exp110_sample5_combined_S1_BC03247_N04
-15.48	-7.98	V1	N726_Exp110_sample5_combined_S1_BC03248_N01
-23.71	-12.09	V1	N726_Exp110_sample5_combined_S1_BC03249_N02
-22.81	3.71	V2	N726_Exp110_sample5_combined_S1_BC03252_N05
-22.89	-22.49	V1	N726_Exp110_sample5_combined_S1_BC03253_N01
6.57	-6.94	V25	N726_Exp110_sample5_combined_S1_BC03255_N02
-22.48	-20.99	V1	N726_Exp110_sample5_combined_S1_BC03256_N02
-11.59	-34.21	V6	N726_Exp110_sample5_combined_S1_BC03257_N05
-18.55	-5.37	V1	N726_Exp110_sample5_combined_S1_BC03259_N01
-17.46	-17.59	V1	N726_Exp110_sample5_combined_S1_BC03260_N02
-21.72	-16.33	V1	N726_Exp110_sample5_combined_S1_BC03262_N02
-25.13	4.03	V2	N726_Exp110_sample5_combined_S1_BC03263_N06
-0.19	27.24	V4	N726_Exp110_sample5_combined_S1_BC03264_N06
22.87	15.81	V26	N726_Exp110_sample5_combined_S1_BC03265_N02
27.35	17.59	V26	N726_Exp110_sample5_combined_S1_BC03266_N02
5.85	19.42	V20	N726_Exp110_sample5_combined_S1_BC03267_N04
-19.86	12.23	V12	N726_Exp110_sample5_combined_S1_BC03268_N04
26.98	22.24	V26	N726_Exp110_sample5_combined_S1_BC03270_N02
17.27	16.88	V26	N726_Exp110_sample5_combined_S1_BC03272_N03
6.96	21.66	V20	N726_Exp110_sample5_combined_S1_BC03273_N04
7.46	32.85	V27	N726_Exp110_sample5_combined_S1_BC03274_N01
-20.9	-11.22	V1	N726_Exp110_sample5_combined_S1_BC03275_N02
-17.41	-12.39	V1	N726_Exp110_sample5_combined_S1_BC03277_N02
-2.93	35.5	V11	N726_Exp110_sample5_combined_S1_BC03278_N04
-18.89	-13.95	V1	N726_Exp110_sample5_combined_S1_BC03281_N02
6.45	-7.35	V25	N726_Exp110_sample5_combined_S1_BC03283_N04
-17.76	-18.14	V1	N726_Exp110_sample5_combined_S1_BC03286_N01
19.13	20.49	V26	N726_Exp110_sample5_combined_S1_BC03287_N01
-18.64	-20.58	V1	N726_Exp110_sample5_combined_S1_BC03288_N03
-16.67	-23.28	V1	N726_Exp110_sample5_combined_S1_BC03289_N03
-22.95	-22.62	V1	N726_Exp110_sample5_combined_S1_BC03291_N01
17.11	22.69	V26	N726_Exp110_sample5_combined_S1_BC03292_N02
-24.65	3.42	V2	N726_Exp110_sample5_combined_S1_BC03293_N04
-21.17	-17.77	V1	N726_Exp110_sample5_combined_S1_BC03294_N02
-22.84	5.1	V2	N726_Exp110_sample5_combined_S1_BC03295_N06
28.21	19.77	V26	N726_Exp110_sample5_combined_S1_BC03297_N02
-24.66	-17.48	V1	N726_Exp110_sample5_combined_S1_BC03299_N02
-13.74	-13.18	V1	N726_Exp110_sample5_combined_S1_BC03302_N02
-26.59	-0.98	V2	N726_Exp110_sample5_combined_S1_BC03303_N06
-30.89	12.49	V24	N726_Exp110_sample5_combined_S1_BC03304_N03
-31.15	10.11	V24	N726_Exp110_sample5_combined_S1_BC03305_N01
15.6	17.89	V26	N726_Exp110_sample5_combined_S1_BC03307_N03
13.95	11.79	V26	N726_Exp110_sample5_combined_S1_BC03308_N03
-14.74	-13.56	V1	N726_Exp110_sample5_combined_S1_BC03311_N02
28.52	18.02	V26	N726_Exp110_sample5_combined_S1_BC03312_N02
-24.02	1.69	V2	N726_Exp110_sample5_combined_S1_BC03315_N03
-12.15	-19.18	V1	N726_Exp110_sample5_combined_S1_BC03316_N02
-18.41	7.69	V2	N726_Exp110_sample5_combined_S1_BC03317_N02
-23.18	-17.16	V1	N726_Exp110_sample5_combined_S1_BC03319_N01
-30.89	11.79	V24	N726_Exp110_sample5_combined_S1_BC03321_N04
-21.94	-16.44	V1	N726_Exp110_sample5_combined_S1_BC03322_N02
-20.44	-23.8	V1	N726_Exp110_sample5_combined_S1_BC03324_N02
17.85	22.42	V26	N726_Exp110_sample5_combined_S1_BC03325_N02
28.79	22.22	V26	N726_Exp110_sample5_combined_S1_BC03326_N02
-18.7	-18.5	V1	N726_Exp110_sample5_combined_S1_BC03328_N02
7.45	32.62	V27	N726_Exp110_sample5_combined_S1_BC03330_N02
-11.98	-34.26	V6	N726_Exp110_sample5_combined_S1_BC03331_N03
2.93	-35.43	V14	N726_Exp110_sample5_combined_S1_BC03332_N03
17.82	16.02	V26	N726_Exp110_sample5_combined_S1_BC03333_N05
-14.64	-23.55	V1	N726_Exp110_sample5_combined_S1_BC03335_N01
-23.55	-18.66	V1	N726_Exp110_sample5_combined_S1_BC03336_N02
9.38	34.35	V27	N726_Exp110_sample5_combined_S1_BC03337_N01
26.89	17.48	V26	N726_Exp110_sample5_combined_S1_BC03339_N02
-16.96	-9.61	V1	N726_Exp110_sample5_combined_S1_BC03340_N02
-26.62	10.07	V24	N726_Exp110_sample5_combined_S1_BC03341_N03
23.94	0.97	V21	N726_Exp110_sample5_combined_S1_BC03343_N02
20.09	24.76	V26	N726_Exp110_sample5_combined_S1_BC03344_N02
25.95	20.88	V26	N726_Exp110_sample5_combined_S1_BC03345_N02
-13.02	-30.65	V6	N726_Exp110_sample5_combined_S1_BC03346_N05
5.35	-0.7	V25	N726_Exp110_sample5_combined_S1_BC03347_N03
18.21	17.09	V26	N726_Exp110_sample5_combined_S1_BC03348_N02
-22.81	-17.09	V1	N726_Exp110_sample5_combined_S1_BC03350_N02
-21.53	-18.36	V1	N726_Exp110_sample5_combined_S1_BC03351_N01
-20.92	-17.48	V1	N726_Exp110_sample5_combined_S1_BC03352_N03
22.02	19.81	V26	N726_Exp110_sample5_combined_S1_BC03354_N02
-12.34	-17.88	V1	N726_Exp110_sample5_combined_S1_BC03355_N02
-10.22	-34.36	V6	N726_Exp110_sample5_combined_S1_BC03358_N02
-21.17	-13.25	V1	N726_Exp110_sample5_combined_S1_BC03360_N03
-12.73	-17.84	V1	N726_Exp110_sample5_combined_S1_BC03363_N03
-19.37	11.82	V12	N726_Exp110_sample5_combined_S1_BC03364_N01
19.45	21.07	V26	N726_Exp110_sample5_combined_S1_BC03365_N01
-12.04	-31.9	V6	N726_Exp110_sample5_combined_S1_BC03368_N02
9.97	34.94	V27	N726_Exp110_sample5_combined_S1_BC03369_N02
17.12	20.21	V26	N726_Exp110_sample5_combined_S1_BC03370_N01
8.95	-2.52	V25	N726_Exp110_sample5_combined_S1_BC03372_N01
13.91	11.83	V26	N726_Exp110_sample5_combined_S1_BC03373_N03
-24.76	-18.29	V1	N726_Exp110_sample5_combined_S1_BC03374_N02
5.06	-0.52	V25	N726_Exp110_sample5_combined_S1_BC03375_N06
-21.31	14.28	V12	N726_Exp110_sample5_combined_S1_BC03376_N03
-18.56	-14.13	V1	N726_Exp110_sample5_combined_S1_BC03378_N01
24.49	14.89	V26	N726_Exp110_sample5_combined_S1_BC03379_N02
-3.92	0.26	V25	N726_Exp110_sample5_combined_S1_BC03380_N06
15.34	20.85	V26	N726_Exp110_sample5_combined_S1_BC03381_N02
-21.1	-13.96	V1	N726_Exp110_sample5_combined_S1_BC03382_N02
-18.38	7.58	V2	N726_Exp110_sample5_combined_S1_BC03385_N03
17.89	22.45	V26	N726_Exp110_sample5_combined_S1_BC03387_N02
16.11	21.39	V26	N726_Exp110_sample5_combined_S1_BC03388_N03
-18.39	-23.16	V1	N726_Exp110_sample5_combined_S1_BC03389_N02
22.26	23.08	V26	N726_Exp110_sample5_combined_S1_BC03390_N03
-13.81	-18.39	V1	N726_Exp110_sample5_combined_S1_BC03391_N02
-26.74	-6.89	V1	N726_Exp110_sample5_combined_S1_BC03395_N05
18.98	21.75	V26	N726_Exp110_sample5_combined_S1_BC03396_N03
-20.45	-18.08	V1	N726_Exp110_sample5_combined_S1_BC03397_N01
26.26	-0.8	V16	N726_Exp110_sample5_combined_S1_BC03398_N05
-19.74	11.06	V12	N726_Exp110_sample5_combined_S1_BC03399_N02
26.74	18.65	V26	N726_Exp110_sample5_combined_S1_BC03401_N02
-23.33	-20.63	V1	N726_Exp110_sample5_combined_S1_BC03402_N02
11.29	-5.12	V25	N726_Exp110_sample5_combined_S1_BC03403_N03
23.71	13.73	V26	N726_Exp110_sample5_combined_S1_BC03408_N03
6.26	-7.28	V25	N726_Exp110_sample5_combined_S1_BC03409_N03
17.8	24.62	V26	N726_Exp110_sample5_combined_S1_BC03411_N03
9.28	35.39	V27	N726_Exp110_sample5_combined_S1_BC03412_N03
-15.14	-14.67	V1	N726_Exp110_sample5_combined_S1_BC03413_N02
-12.66	2.69	V18	N726_Exp110_sample5_combined_S1_BC03420_N06
-24.32	-19.59	V1	N726_Exp110_sample5_combined_S1_BC03421_N02
-14.48	-22.26	V1	N726_Exp110_sample5_combined_S1_BC03423_N03
14.27	-22.66	V5	N726_Exp110_sample5_combined_S1_BC03424_N03
-31.82	9.27	V24	N726_Exp110_sample5_combined_S1_BC03427_N04
-20	-17.18	V1	N726_Exp110_sample5_combined_S1_BC03429_N02
22.98	20.83	V26	N726_Exp110_sample5_combined_S1_BC03431_N02
-14.85	-21.58	V1	N726_Exp110_sample5_combined_S1_BC03432_N02
-15.13	-23.12	V1	N726_Exp110_sample5_combined_S1_BC03433_N03
-21.78	-19.03	V1	N726_Exp110_sample5_combined_S1_BC03434_N02
-6.97	16.93	V3	N726_Exp110_sample5_combined_S1_BC03436_N05
-21.58	5.14	V2	N726_Exp110_sample5_combined_S1_BC03437_N04
-18.93	-23.57	V1	N726_Exp110_sample5_combined_S1_BC03438_N02
6.38	-7.34	V25	N726_Exp110_sample5_combined_S1_BC03439_N02
22.02	15.27	V26	N726_Exp110_sample5_combined_S1_BC03441_N03
-13	-13.46	V1	N726_Exp110_sample5_combined_S1_BC03442_N02
-15.87	-17.47	V1	N726_Exp110_sample5_combined_S1_BC03444_N02
19	15.49	V26	N726_Exp110_sample5_combined_S1_BC03446_N02
6.46	-7.39	V25	N726_Exp110_sample5_combined_S1_BC03447_N01
-25.08	-15.93	V1	N726_Exp110_sample5_combined_S1_BC03449_N02
-0.88	34.26	V11	N726_Exp110_sample5_combined_S1_BC03450_N04
7.99	-9.97	V25	N726_Exp110_sample5_combined_S1_BC03451_N02
-26.11	0.38	V2	N726_Exp110_sample5_combined_S1_BC03452_N06
-18.07	-9.75	V1	N726_Exp110_sample5_combined_S1_BC03453_N02
-19.29	-19.59	V1	N726_Exp110_sample5_combined_S1_BC03455_N02
-13.12	-11.49	V1	N726_Exp110_sample5_combined_S1_BC03456_N01
-24.93	-8.65	V1	N726_Exp110_sample5_combined_S1_BC03458_N03
-20.3	11.66	V12	N726_Exp110_sample5_combined_S1_BC03459_N02
27.91	22.66	V26	N726_Exp110_sample5_combined_S1_BC03461_N03
22.96	19.62	V26	N726_Exp110_sample5_combined_S1_BC03462_N03
-16.67	-19.29	V1	N726_Exp110_sample5_combined_S1_BC03463_N03
-11	-32.64	V6	N726_Exp110_sample5_combined_S1_BC03464_N02
-19.35	-19.24	V1	N726_Exp110_sample5_combined_S1_BC03465_N01
24.13	20.3	V26	N726_Exp110_sample5_combined_S1_BC03466_N02
-25.46	-17.25	V1	N726_Exp110_sample5_combined_S1_BC03467_N02
25.49	18.65	V26	N726_Exp110_sample5_combined_S1_BC03469_N03
24.97	18.31	V26	N726_Exp110_sample5_combined_S1_BC03470_N02
-15.14	-11.96	V1	N726_Exp110_sample5_combined_S1_BC03471_N02
-15.99	-21.83	V1	N726_Exp110_sample5_combined_S1_BC03472_N03
9.18	34.82	V27	N726_Exp110_sample5_combined_S1_BC03474_N01
-14.45	-19.33	V1	N726_Exp110_sample5_combined_S1_BC03477_N02
-1.4	31.12	V11	N726_Exp110_sample5_combined_S1_BC03478_N05
28.67	21.54	V26	N726_Exp110_sample5_combined_S1_BC03479_N04
20.55	23.89	V26	N726_Exp110_sample5_combined_S1_BC03482_N03
-15.25	26.97	V15	N726_Exp110_sample5_combined_S1_BC03483_N05
2.67	-3.36	V25	N726_Exp110_sample5_combined_S1_BC03484_N04
-18.72	-19.94	V1	N726_Exp110_sample5_combined_S1_BC03485_N02
14.41	18.59	V26	N726_Exp110_sample5_combined_S1_BC03486_N01
14.5	20.21	V26	N726_Exp110_sample5_combined_S1_BC03487_N03
0.52	-5.67	V25	N726_Exp110_sample5_combined_S1_BC03489_N02
-24.08	-18.81	V1	N726_Exp110_sample5_combined_S1_BC03492_N02
-20.91	-15.58	V1	N726_Exp110_sample5_combined_S1_BC03493_N02
22.74	22.52	V26	N726_Exp110_sample5_combined_S1_BC03499_N02
-22.64	-19.49	V1	N726_Exp110_sample5_combined_S1_BC03500_N04
26.61	17.33	V26	N726_Exp110_sample5_combined_S1_BC03501_N03
25.86	21.22	V26	N726_Exp110_sample5_combined_S1_BC03503_N03
-18.59	-15.86	V1	N726_Exp110_sample5_combined_S1_BC03506_N02
-24.4	-10.07	V1	N726_Exp110_sample5_combined_S1_BC03507_N02
6.41	-7.29	V25	N726_Exp110_sample5_combined_S1_BC03509_N03
-19.1	-13.95	V1	N726_Exp110_sample5_combined_S1_BC03510_N02
-15.42	-18.62	V1	N726_Exp110_sample5_combined_S1_BC03511_N01
-12.63	-20.84	V1	N726_Exp110_sample5_combined_S1_BC03512_N01
-22.19	-10.01	V1	N726_Exp110_sample5_combined_S1_BC03513_N02
24.06	15.51	V26	N726_Exp110_sample5_combined_S1_BC03516_N02
24.22	19.95	V26	N726_Exp110_sample5_combined_S1_BC03517_N02
-13.06	-21.94	V1	N726_Exp110_sample5_combined_S1_BC03518_N02
22.18	22.89	V26	N726_Exp110_sample5_combined_S1_BC03523_N03
23.2	21.16	V26	N726_Exp110_sample5_combined_S1_BC03524_N05
-10.93	-33.78	V6	N726_Exp110_sample5_combined_S1_BC03525_N02
-29.6	8.57	V24	N726_Exp110_sample5_combined_S1_BC03528_N04
-10.79	-34.11	V6	N726_Exp110_sample5_combined_S1_BC03529_N03
-21.23	-23.07	V1	N726_Exp110_sample5_combined_S1_BC03530_N03
-21.62	-15.48	V1	N726_Exp110_sample5_combined_S1_BC03532_N02
21.41	16.1	V26	N726_Exp110_sample5_combined_S1_BC03535_N03
-22.84	-16.51	V1	N726_Exp110_sample5_combined_S1_BC03538_N02
21.56	14.55	V26	N726_Exp110_sample5_combined_S1_BC03539_N02
26.06	17.56	V26	N726_Exp110_sample5_combined_S1_BC03541_N02
-31.21	13.74	V24	N726_Exp110_sample5_combined_S1_BC03542_N04
-21.53	-16.8	V1	N726_Exp110_sample5_combined_S1_BC03543_N03
13.92	11.77	V26	N726_Exp110_sample5_combined_S1_BC03544_N05
25.87	17.86	V26	N726_Exp110_sample5_combined_S1_BC03545_N03
19.92	18.52	V26	N726_Exp110_sample5_combined_S1_BC03546_N01
26.33	17.04	V26	N726_Exp110_sample5_combined_S1_BC03548_N02
16.43	17.08	V26	N726_Exp110_sample5_combined_S1_BC03549_N02
-11.31	-19.48	V1	N726_Exp110_sample5_combined_S1_BC03552_N06
-16.4	-11.66	V1	N726_Exp110_sample5_combined_S1_BC03553_N02
-19.01	-19.61	V1	N726_Exp110_sample5_combined_S1_BC03555_N02
-18.61	-10.14	V1	N726_Exp110_sample5_combined_S1_BC03556_N02
-21.26	10.44	V12	N726_Exp110_sample5_combined_S1_BC03557_N05
-19.97	12.08	V12	N726_Exp110_sample5_combined_S1_BC03558_N02
24.01	15.9	V26	N726_Exp110_sample5_combined_S1_BC03560_N04
14.59	20.12	V26	N726_Exp110_sample5_combined_S1_BC03561_N03
6.06	22.76	V20	N726_Exp110_sample5_combined_S1_BC03562_N05
-9.11	20.76	V3	N726_Exp110_sample5_combined_S1_BC03563_N03
22.03	25.12	V26	N726_Exp110_sample5_combined_S1_BC03565_N03
-22.02	-19.67	V1	N726_Exp110_sample5_combined_S1_BC03567_N02
-33.78	8.83	V24	N726_Exp110_sample5_combined_S1_BC03568_N04
-24.59	-9.93	V1	N726_Exp110_sample5_combined_S1_BC03570_N02
-26.83	-15.66	V1	N726_Exp110_sample5_combined_S1_BC03573_N03
-1.29	32.71	V11	N726_Exp110_sample5_combined_S1_BC03575_N03
-21.96	-16.68	V1	N726_Exp110_sample5_combined_S1_BC03577_N02
-29.86	11.34	V24	N726_Exp110_sample5_combined_S1_BC03578_N06
17.89	21.79	V26	N726_Exp110_sample5_combined_S1_BC03579_N03
-16.45	-12.66	V1	N726_Exp110_sample5_combined_S1_BC03582_N01
7.32	-1.15	V25	N726_Exp110_sample5_combined_S1_BC03583_N01
-11.88	-33.25	V6	N726_Exp110_sample5_combined_S1_BC03585_N03
-19.24	-7.82	V1	N726_Exp110_sample5_combined_S1_BC03588_N02
23.23	16.19	V26	N726_Exp110_sample5_combined_S1_BC03589_N02
-18.63	-8.79	V1	N726_Exp110_sample5_combined_S1_BC03590_N02
