DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N718_Exp77_sample14_S1_BC0741_N01,0,0.074,139,108,23788,255,24270,56821,66689,53,0.573,27917
N718_Exp77_sample14_S1_BC0742_N01,0,0.258,264,231,18,22227,23041,26570,435,39,0.133,90955
N718_Exp77_sample14_S1_BC0743_N01,0,0.115,208,183,22155,137,22868,78919,6036,79,0.71,23719
N718_Exp77_sample14_S1_BC0744_N05,0,0.386,167,166,428,52494,23758,148022,2937,198,0.839,23805
N718_Exp77_sample14_S1_BC0745_N02,0,0.28,165,157,30553,449,33354,89928,383308,393,0.629,36444
N718_Exp77_sample14_S1_BC0746_N02,0,0.167,140,111,29040,152,30482,112076,2769,61,0.728,31362
N718_Exp77_sample14_S1_BC0747_N03,0,0.093,206,189,35397,481,38010,82175,30170,350,0.537,45474
N718_Exp77_sample14_S1_BC0748_N01,0,0.302,210,193,90,18525,18882,37208,268,31,0.493,23944
N718_Exp77_sample14_S1_BC0749_N02,0,0.031,137,101,28374,84,29052,119669,5491,22,0.757,29569
N718_Exp77_sample14_S1_BC0750_N01,0,0.108,250,214,17595,198,18567,56662,381815,150,0.672,19671
N718_Exp77_sample14_S1_BC0751_N01,0,0.274,184,168,17186,396,18299,53367,373939,343,0.657,19582
N718_Exp77_sample14_S1_BC0752_N03,0,0.366,212,198,27713,723,26305,64784,45057,783,0.594,29635
N718_Exp77_sample14_S1_BC0753_N01,0,0.033,246,222,16916,51,17530,52157,3284,24,0.664,18673
N718_Exp77_sample14_S1_BC0754_N02,0,0.242,194,180,23739,129,25066,68668,531,68,0.635,27262
N718_Exp77_sample14_S1_BC0755_N01,0,0.378,115,92,288,14714,15101,21445,1503,30,0.296,28675
N718_Exp77_sample14_S1_BC0756_N01,0,0.316,192,189,13865,58,14053,18404,17931,58,0.236,32510
N718_Exp77_sample14_S1_BC0757_N01,0,0.267,263,238,13614,77,13975,23050,3849,19,0.394,20940
N718_Exp77_sample14_S1_BC0758_N01,0,0.22,177,161,12714,312,13728,49242,103465,255,0.721,14166
N718_Exp77_sample14_S1_BC0759_N01,0,0.076,220,186,12238,34,12468,45955,913,5,0.729,12824
N718_Exp77_sample14_S1_BC0760_N01,0,0.275,146,150,11682,87,12188,21416,1255,59,0.431,17031
N718_Exp77_sample14_S1_BC0761_N01,0,0.055,232,221,4,6142,10770,12097,3,6,0.11,51028
N718_Exp77_sample14_S1_BC0762_N01,0,0.263,188,168,9920,124,10359,35070,153091,131,0.705,10775
N718_Exp77_sample14_S1_BC0763_N01,0,0.286,228,216,9738,107,9979,28317,149320,53,0.648,10751
N718_Exp77_sample14_S1_BC0764_N01,0,0.398,245,222,105,9049,9336,26708,5506,17,0.65,10038
