DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N711_Exp28_Sample9_S1_BC0729_N01,0,0.338,152,164,8470,44,8559,9076,1570,5,0.057,76610
N711_Exp28_Sample9_S1_BC0730_N01,0,0.259,183,184,8265,24,8343,8877,1909,1,0.06,70794
N711_Exp28_Sample9_S1_BC0731_N01,0,0.263,197,184,92,8073,8321,9469,395,1,0.121,35827
N711_Exp28_Sample9_S1_BC0732_N01,0,0.233,223,203,7698,59,7961,8850,1706,2,0.1,41049
N711_Exp28_Sample9_S1_BC0733_N01,0,0.229,107,94,7814,25,7883,8348,25,3,0.056,72125
N711_Exp28_Sample9_S1_BC0734_N01,0,0.32,160,170,7744,31,7834,8160,1052,4,0.04,99387
N711_Exp28_Sample9_S1_BC0735_N01,0,0.265,203,189,71,7639,7832,8537,321,3,0.083,48802
N711_Exp28_Sample9_S1_BC0736_N01,0,0.342,153,166,7713,30,7793,8211,1190,11,0.051,77886
N711_Exp28_Sample9_S1_BC0737_N01,0,0.225,203,191,7250,22,7356,7683,1405,4,0.043,87678
N711_Exp28_Sample9_S1_BC0738_N01,0,0.238,107,94,7255,14,7328,7838,20,3,0.065,57588
N711_Exp28_Sample9_S1_BC0739_N01,0,0.224,110,98,6919,17,6977,7342,22,6,0.05,71374
N711_Exp28_Sample9_S1_BC0740_N01,0,0.15,189,181,6664,154,6944,8400,886,2,0.173,21341
N711_Exp28_Sample9_S1_BC0741_N01,0,0.231,211,196,6673,95,6884,7420,1452,4,0.072,48854
N711_Exp28_Sample9_S1_BC0742_N01,0,0.263,201,188,6700,47,6842,7548,1288,4,0.094,37791
N711_Exp28_Sample9_S1_BC0743_N01,0,0.11,184,173,6410,157,6784,8280,18549,15,0.181,20062
N711_Exp28_Sample9_S1_BC0744_N01,0,0.339,150,162,6681,36,6775,7134,1273,2,0.05,68484
N711_Exp28_Sample9_S1_BC0745_N01,0,0.223,108,95,6670,20,6737,7120,12,2,0.054,63785
N711_Exp28_Sample9_S1_BC0746_N01,0,0.232,208,196,6297,93,6510,7120,1411,6,0.086,39144
N711_Exp28_Sample9_S1_BC0747_N01,0,0.218,310,322,23,5925,6286,6477,60,0,0.029,107651
N711_Exp28_Sample9_S1_BC0748_N01,0,0.223,113,100,6122,2,6160,6458,24,0,0.046,67806
N711_Exp28_Sample9_S1_BC0749_N01,0,0.219,110,99,6044,23,6111,6467,19,2,0.055,56563
N711_Exp28_Sample9_S1_BC0750_N01,0,0.236,209,191,417,5438,5958,6523,281,4,0.087,35447
N711_Exp28_Sample9_S1_BC0751_N01,0,0.197,303,310,20,5768,5958,6173,174,0,0.035,86549
N711_Exp28_Sample9_S1_BC0752_N01,0,0.228,218,198,5620,75,5805,6442,1203,7,0.099,30389
N711_Exp28_Sample9_S1_BC0753_N01,0,0.224,211,195,5511,82,5684,6118,1190,0,0.071,41058
N711_Exp28_Sample9_S1_BC0754_N01,0,0.219,218,201,5461,57,5629,6041,1102,4,0.068,42251
N711_Exp28_Sample9_S1_BC0755_N01,0,0.162,321,341,5310,18,5583,5806,387,1,0.038,73634
N711_Exp28_Sample9_S1_BC0756_N01,0,0.229,106,95,5276,14,5336,5592,19,0,0.046,59197
N711_Exp28_Sample9_S1_BC0757_N01,0,0.272,190,187,5199,23,5269,5522,761,1,0.046,58407
N711_Exp28_Sample9_S1_BC0758_N01,0,0.419,116,93,31,5181,5259,5858,96,3,0.102,26657
N711_Exp28_Sample9_S1_BC0759_N01,0,0.225,217,197,5012,59,5185,5730,1140,2,0.095,28180
N711_Exp28_Sample9_S1_BC0760_N01,0,0.405,122,100,24,5075,5130,5470,111,2,0.062,42158
N711_Exp28_Sample9_S1_BC0761_N01,0,0.261,181,175,94,4916,5049,5935,1271,2,0.149,17846
N711_Exp28_Sample9_S1_BC0762_N01,0,0.247,218,200,4903,59,5047,5514,1049,3,0.085,30687
N711_Exp28_Sample9_S1_BC0763_N01,0,0.328,156,168,4907,34,4966,5183,879,2,0.042,60157
N711_Exp28_Sample9_S1_BC0764_N01,0,0.23,206,197,4567,43,4667,4972,992,0,0.061,38851
N711_Exp28_Sample9_S1_BC0765_N01,0,0.243,220,197,4427,46,4583,4894,870,0,0.064,36858
N711_Exp28_Sample9_S1_BC0766_N01,0,0.226,217,197,4412,60,4549,4849,810,2,0.062,37554
N711_Exp28_Sample9_S1_BC0767_N01,0,0.22,296,296,10,4358,4507,4600,59,3,0.02,112225
N711_Exp28_Sample9_S1_BC0768_N01,0,0.245,213,192,4232,57,4376,4770,872,6,0.083,27261
N711_Exp28_Sample9_S1_BC0769_N01,0,0.221,205,191,36,4239,4351,4868,147,2,0.106,21265
N711_Exp28_Sample9_S1_BC0770_N01,0,0.22,109,97,4319,4,4341,4525,22,0,0.041,54122
N711_Exp28_Sample9_S1_BC0771_N01,0,0.249,193,189,4075,99,4220,4643,1497,4,0.091,23909
N711_Exp28_Sample9_S1_BC0772_N01,0,0.252,216,199,3934,177,4191,5059,703,0,0.172,13003
N711_Exp28_Sample9_S1_BC0773_N01,0,0.254,208,194,734,3267,4068,4440,251,4,0.084,24995
N711_Exp28_Sample9_S1_BC0774_N01,0,0.25,293,291,30,3898,4052,4165,71,0,0.027,75363
N711_Exp28_Sample9_S1_BC0775_N01,0,0.206,300,291,3783,6,3976,4074,232,1,0.024,83317
N711_Exp28_Sample9_S1_BC0776_N01,0,0.225,110,99,3924,7,3949,4079,6,3,0.032,62626
N711_Exp28_Sample9_S1_BC0777_N01,0,0.235,212,203,3750,35,3853,4071,789,0,0.054,36642
N711_Exp28_Sample9_S1_BC0778_N01,0,0.262,204,190,3717,4,3759,3912,496,2,0.039,48700
N711_Exp28_Sample9_S1_BC0779_N01,0,0.297,186,186,3669,14,3713,3886,499,3,0.045,42339
N711_Exp28_Sample9_S1_BC0780_N01,0,0.216,213,197,3588,56,3705,3916,726,1,0.054,35022
N711_Exp28_Sample9_S1_BC0781_N01,0,0.257,196,187,3648,3,3687,3821,440,1,0.035,53197
N711_Exp28_Sample9_S1_BC0782_N01,0,0.473,110,94,3586,29,3645,3865,718,9,0.057,32650
N711_Exp28_Sample9_S1_BC0783_N01,0,0.238,213,194,52,3514,3641,3886,120,0,0.063,29509
N711_Exp28_Sample9_S1_BC0784_N01,0,0.193,304,310,14,3407,3561,3636,56,0,0.021,86920
N711_Exp28_Sample9_S1_BC0785_N01,0,0.236,206,192,47,3469,3560,3905,135,0,0.088,20778
N711_Exp28_Sample9_S1_BC0786_N01,0,0.246,207,195,3463,34,3545,3826,772,0,0.073,24755
N711_Exp28_Sample9_S1_BC0787_N01,0,0.284,181,180,39,3141,3209,3494,171,2,0.082,20236
N711_Exp28_Sample9_S1_BC0788_N01,0,0.236,212,198,3097,10,3180,3721,1032,4,0.145,11524
N711_Exp28_Sample9_S1_BC0789_N01,0,0.208,213,193,47,2964,3084,3449,100,1,0.106,15124
N711_Exp28_Sample9_S1_BC0790_N01,0,0.24,191,188,3009,10,3052,3157,472,0,0.033,46402
N711_Exp28_Sample9_S1_BC0791_N01,0,0.296,202,189,12,2992,3041,3154,40,0,0.036,42959
N711_Exp28_Sample9_S1_BC0792_N01,0,0.222,297,293,8,2921,3028,3100,83,0,0.023,65699
N711_Exp28_Sample9_S1_BC0793_N01,0,0.2,208,193,2884,72,3007,3461,446,0,0.131,12011
N711_Exp28_Sample9_S1_BC0794_N01,0,0.219,203,194,2805,14,2850,3189,278,1,0.106,13917
N711_Exp28_Sample9_S1_BC0795_N01,0,0.25,203,187,13,2776,2811,2914,42,1,0.035,40243
N711_Exp28_Sample9_S1_BC0796_N01,0,0.247,207,191,2785,2,2809,2946,553,0,0.047,30685
N711_Exp28_Sample9_S1_BC0797_N01,0,0.229,195,184,18,2744,2795,2884,80,0,0.031,45761
N711_Exp28_Sample9_S1_BC0798_N01,0,0.229,203,196,2682,60,2781,3030,871,4,0.082,17411
N711_Exp28_Sample9_S1_BC0799_N01,0,0.236,190,180,10,2702,2742,2854,68,0,0.039,35405
N711_Exp28_Sample9_S1_BC0800_N01,0,0.092,131,114,2535,106,2686,3372,35426,25,0.203,7121
N711_Exp28_Sample9_S1_BC0801_N01,0,0.226,190,186,2624,14,2661,2779,392,0,0.042,31791
N711_Exp28_Sample9_S1_BC0802_N01,0,0.251,206,191,1356,1218,2609,3117,342,3,0.163,8493
N711_Exp28_Sample9_S1_BC0803_N01,0,0.26,191,185,2475,20,2519,2670,536,2,0.057,22707
N711_Exp28_Sample9_S1_BC0804_N01,0,0.207,202,189,33,2434,2498,2814,76,2,0.112,11573
N711_Exp28_Sample9_S1_BC0805_N01,0,0.24,181,179,2445,10,2489,2592,319,2,0.04,31744
N711_Exp28_Sample9_S1_BC0806_N01,0,0.212,121,108,2360,2,2380,2432,8,0,0.021,56058
N711_Exp28_Sample9_S1_BC0807_N01,0,0.27,188,182,16,2323,2367,2544,146,2,0.07,17424
N711_Exp28_Sample9_S1_BC0808_N01,0,0.262,190,178,28,2228,2289,2486,157,0,0.079,14846
N711_Exp28_Sample9_S1_BC0809_N01,0,0.251,189,179,16,2248,2286,2339,34,0,0.023,50830
N711_Exp28_Sample9_S1_BC0810_N01,0,0.246,206,188,2,2258,2277,2391,34,0,0.048,24271
N711_Exp28_Sample9_S1_BC0811_N01,0,0.309,196,186,2213,8,2244,2314,377,0,0.03,37472
N711_Exp28_Sample9_S1_BC0812_N01,0,0.231,192,183,12,2201,2234,2301,24,0,0.029,38741
N711_Exp28_Sample9_S1_BC0813_N01,0,0.249,198,186,16,2179,2218,2310,20,0,0.04,28225
N711_Exp28_Sample9_S1_BC0814_N01,0,0.205,186,178,1531,645,2206,2492,260,0,0.115,10009
N711_Exp28_Sample9_S1_BC0815_N01,0,0.246,205,192,2167,4,2205,2264,324,0,0.026,42680
N711_Exp28_Sample9_S1_BC0816_N01,0,0.249,196,182,12,2138,2179,2283,70,0,0.046,24291
N711_Exp28_Sample9_S1_BC0817_N01,0,0.308,181,174,1148,986,2150,2245,271,1,0.042,25773
N711_Exp28_Sample9_S1_BC0818_N01,0,0.297,216,199,2111,8,2142,2371,412,0,0.097,11471
N711_Exp28_Sample9_S1_BC0819_N01,0,0.342,170,170,16,2098,2139,2224,50,4,0.038,28349
N711_Exp28_Sample9_S1_BC0820_N01,0,0.279,195,185,24,2070,2113,2192,10,2,0.036,29675
N711_Exp28_Sample9_S1_BC0821_N01,0,0.298,198,180,8,2034,2075,2187,76,0,0.051,20617
N711_Exp28_Sample9_S1_BC0822_N01,0,0.218,207,197,2039,8,2072,2135,500,2,0.03,35461
N711_Exp28_Sample9_S1_BC0823_N01,0,0.25,182,183,998,1002,2023,2094,312,0,0.034,30177
N711_Exp28_Sample9_S1_BC0824_N01,0,0.311,219,198,1169,775,1979,2162,435,3,0.085,12040
N711_Exp28_Sample9_S1_BC0825_N01,0,0.272,209,197,1930,11,1961,2024,484,0,0.031,31834
N711_Exp28_Sample9_S1_BC0826_N01,0,0.31,169,171,4,1929,1956,2015,24,4,0.029,33734
N711_Exp28_Sample9_S1_BC0827_N01,0,0.321,196,192,1931,4,1945,2044,314,0,0.048,20414
N711_Exp28_Sample9_S1_BC0828_N01,0,0.042,116,88,1805,100,1937,2517,11,0,0.23,4586
N711_Exp28_Sample9_S1_BC0829_N01,0,0.246,208,194,859,1042,1935,2189,216,4,0.116,8688
N711_Exp28_Sample9_S1_BC0830_N01,0,0.259,189,181,26,1860,1908,1961,75,2,0.027,35622
N711_Exp28_Sample9_S1_BC0831_N01,0,0.253,179,176,983,904,1898,1963,249,1,0.033,28983
N711_Exp28_Sample9_S1_BC0832_N01,0,0.223,191,184,16,1831,1875,1965,64,1,0.046,20791
N711_Exp28_Sample9_S1_BC0833_N01,0,0.258,193,184,1749,97,1867,2164,397,1,0.137,7144
N711_Exp28_Sample9_S1_BC0834_N01,0,0.248,193,186,1824,6,1846,1919,243,0,0.038,24579
N711_Exp28_Sample9_S1_BC0835_N01,0,0.258,187,183,10,1801,1827,1918,64,0,0.047,19568
N711_Exp28_Sample9_S1_BC0836_N01,0,0.221,205,193,1789,6,1822,1898,228,0,0.04,23063
N711_Exp28_Sample9_S1_BC0837_N01,0,0.249,187,183,646,1145,1804,1831,250,0,0.015,61473
N711_Exp28_Sample9_S1_BC0838_N01,0,0.25,197,186,1738,37,1803,1959,474,3,0.08,11638
N711_Exp28_Sample9_S1_BC0839_N01,0,0.272,205,195,1759,2,1783,1825,311,0,0.023,39040
N711_Exp28_Sample9_S1_BC0840_N01,0,0.245,200,186,9,1702,1731,1831,52,0,0.055,16147
N711_Exp28_Sample9_S1_BC0841_N01,0,0.28,189,183,14,1681,1710,1755,28,0,0.026,33635
N711_Exp28_Sample9_S1_BC0842_N01,0,0.259,181,182,1676,3,1698,1773,263,0,0.042,20362
N711_Exp28_Sample9_S1_BC0843_N01,0,0.198,219,203,1661,10,1690,1730,343,1,0.023,36832
N711_Exp28_Sample9_S1_BC0844_N01,0,0.313,188,180,2,1652,1689,1763,60,0,0.042,20409
N711_Exp28_Sample9_S1_BC0845_N01,0,0.279,188,187,1652,17,1677,1733,381,4,0.032,26234
N711_Exp28_Sample9_S1_BC0846_N01,0,0.28,194,189,12,1639,1669,1727,22,2,0.034,25133
N711_Exp28_Sample9_S1_BC0847_N01,0,0.215,199,191,1197,442,1656,1723,199,2,0.039,21577
N711_Exp28_Sample9_S1_BC0848_N01,0,0.059,161,155,203,1398,1627,2057,8,0,0.209,4207
N711_Exp28_Sample9_S1_BC0849_N01,0,0.207,218,195,1593,2,1613,1667,314,0,0.032,25172
N711_Exp28_Sample9_S1_BC0850_N01,0,0.273,213,199,1573,10,1608,1680,226,1,0.043,19036
N711_Exp28_Sample9_S1_BC0851_N01,0,0.275,197,185,8,1583,1601,1673,57,0,0.043,18875
N711_Exp28_Sample9_S1_BC0852_N01,0,0.252,195,186,1537,6,1554,1605,426,0,0.032,24717
N711_Exp28_Sample9_S1_BC0853_N01,0,0.298,189,181,2,1516,1526,1583,67,0,0.036,21451
N711_Exp28_Sample9_S1_BC0854_N01,0,0.242,210,196,1467,16,1509,1580,311,3,0.045,17050
N711_Exp28_Sample9_S1_BC0855_N01,0,0.281,205,193,1471,12,1500,1547,497,0,0.03,24941
N711_Exp28_Sample9_S1_BC0856_N01,0,0.264,190,186,1406,55,1482,1640,439,4,0.096,7955
N711_Exp28_Sample9_S1_BC0857_N01,0,0.221,224,200,1431,6,1464,1597,323,1,0.083,9048
N711_Exp28_Sample9_S1_BC0858_N01,0,0.236,204,193,1419,23,1460,1592,448,0,0.083,9062
N711_Exp28_Sample9_S1_BC0859_N02,0,0.193,222,203,2569,38,2676,3024,1024,0,0.115,12110
N711_Exp28_Sample9_S1_BC0860_N01,0,0.229,197,188,610,788,1429,1594,182,1,0.104,7158
N711_Exp28_Sample9_S1_BC0861_N01,0,0.225,299,298,7,1335,1395,1430,36,0,0.024,28734
N711_Exp28_Sample9_S1_BC0862_N01,0,0.215,199,187,1343,4,1364,1412,265,0,0.034,20295
N711_Exp28_Sample9_S1_BC0863_N01,0,0.21,218,199,1336,3,1357,1416,312,3,0.042,16517
N711_Exp28_Sample9_S1_BC0864_N01,0,0.058,125,106,81,1238,1351,1675,696,1,0.193,3751
N711_Exp28_Sample9_S1_BC0865_N01,0,0.251,199,192,1289,6,1305,1341,227,0,0.027,24527
N711_Exp28_Sample9_S1_BC0866_N01,0,0.235,176,174,36,1238,1287,1405,333,4,0.084,7889
N711_Exp28_Sample9_S1_BC0867_N01,0,0.065,188,166,252,988,1281,1617,810,2,0.208,3331
N711_Exp28_Sample9_S1_BC0868_N01,0,0.085,85,71,47,1208,1273,1733,8,0,0.265,2657
N711_Exp28_Sample9_S1_BC0869_N01,0,0.314,209,188,2,1241,1263,1307,30,0,0.034,18974
N711_Exp28_Sample9_S1_BC0870_N01,0,0.236,219,196,1230,4,1248,1283,261,0,0.027,23086
N711_Exp28_Sample9_S1_BC0871_N01,0,0.062,109,92,1205,30,1244,1467,16,0,0.152,4323
N711_Exp28_Sample9_S1_BC0872_N01,0,0.07,215,188,1131,63,1220,1692,407,0,0.279,2438
N711_Exp28_Sample9_S1_BC0873_N01,0,0.254,206,194,572,635,1218,1267,110,2,0.039,15955
N711_Exp28_Sample9_S1_BC0874_N01,0,0.278,189,185,1194,2,1211,1247,197,0,0.029,21180
N711_Exp28_Sample9_S1_BC0875_N01,0,0.272,188,185,1185,2,1198,1223,164,0,0.02,29506
N711_Exp28_Sample9_S1_BC0876_N01,0,0.253,204,191,1161,8,1189,1225,163,1,0.029,20432
N711_Exp28_Sample9_S1_BC0877_N01,0,0.289,153,162,4,1172,1189,1224,9,0,0.029,20993
N711_Exp28_Sample9_S1_BC0878_N01,0,0.279,194,178,8,1134,1167,1198,24,5,0.026,22747
N711_Exp28_Sample9_S1_BC0879_N01,0,0.257,206,196,1149,0,1162,1202,284,0,0.033,17657
N711_Exp28_Sample9_S1_BC0880_N01,0,0.283,200,190,1137,4,1157,1188,118,0,0.026,22366
N711_Exp28_Sample9_S1_BC0881_N01,0,0.258,201,190,1132,2,1140,1170,183,2,0.026,22423
N711_Exp28_Sample9_S1_BC0882_N01,0,0.066,136,112,787,344,1139,1408,124,0,0.191,3199
N711_Exp28_Sample9_S1_BC0883_N01,0,0.212,196,187,36,1083,1136,1200,26,0,0.053,10846
N711_Exp28_Sample9_S1_BC0884_N01,0,0.253,198,185,10,1097,1122,1170,28,0,0.041,13867
N711_Exp28_Sample9_S1_BC0885_N01,0,0.216,209,196,1097,2,1113,1152,298,0,0.034,16628
N711_Exp28_Sample9_S1_BC0886_N01,0,0.044,153,145,125,970,1106,1667,77,0,0.337,1883
N711_Exp28_Sample9_S1_BC0887_N01,0,0.218,192,188,967,119,1095,1130,327,0,0.031,17863
N711_Exp28_Sample9_S1_BC0888_N01,0,0.291,202,190,1,1073,1093,1148,26,0,0.048,11595
N711_Exp28_Sample9_S1_BC0889_N01,0,0.257,200,183,1065,11,1090,1129,107,1,0.035,15963
N711_Exp28_Sample9_S1_BC0890_N01,0,0.266,193,181,6,1074,1090,1126,59,0,0.032,17232
N711_Exp28_Sample9_S1_BC0891_N01,0,0.305,183,178,559,517,1081,1108,129,1,0.024,22364
N711_Exp28_Sample9_S1_BC0892_N01,0,0.27,202,198,1049,4,1068,1095,331,1,0.025,21838
N711_Exp28_Sample9_S1_BC0893_N01,0,0.226,222,206,1023,12,1055,1177,322,1,0.104,5278
N711_Exp28_Sample9_S1_BC0894_N01,0,0.246,204,190,1043,0,1050,1087,279,1,0.034,15603
N711_Exp28_Sample9_S1_BC0895_N01,0,0.311,184,177,8,1018,1033,1058,26,0,0.024,22033
N711_Exp28_Sample9_S1_BC0896_N01,0,0.247,177,175,4,1018,1032,1072,20,0,0.037,14005
N711_Exp28_Sample9_S1_BC0897_N01,0,0.245,194,188,980,36,1027,1098,339,2,0.065,8120
N711_Exp28_Sample9_S1_BC0898_N01,0,0.23,188,184,1010,6,1022,1052,219,0,0.029,18093
N711_Exp28_Sample9_S1_BC0899_N01,0,0.276,184,180,990,12,1014,1035,122,3,0.02,25159
N711_Exp28_Sample9_S1_BC0900_N01,0,0.237,203,187,8,979,1001,1036,58,0,0.034,14985
N711_Exp28_Sample9_S1_BC0901_N01,0,0.272,195,192,961,6,990,1023,145,0,0.032,15514
N711_Exp28_Sample9_S1_BC0902_N01,0,0.233,181,183,968,6,978,1014,109,0,0.036,13940
N711_Exp28_Sample9_S1_BC0903_N01,0,0.229,185,179,43,921,976,1037,154,0,0.059,8465
N711_Exp28_Sample9_S1_BC0904_N01,0,0.304,196,186,961,2,970,1013,277,2,0.042,11592
N711_Exp28_Sample9_S1_BC0905_N01,0,0.077,154,148,144,806,965,1342,38,0,0.281,1916
N711_Exp28_Sample9_S1_BC0906_N01,0,0.24,203,192,16,928,962,1006,36,1,0.044,11163
N711_Exp28_Sample9_S1_BC0907_N01,0,0.222,195,189,657,274,951,992,116,0,0.041,11668
N711_Exp28_Sample9_S1_BC0908_N01,0,0.213,210,196,906,6,930,970,198,2,0.041,11436
N711_Exp28_Sample9_S1_BC0909_N01,0,0.159,188,177,874,19,926,1108,8,0,0.164,2992
N711_Exp28_Sample9_S1_BC0910_N01,0,0.301,191,184,915,4,924,940,242,0,0.017,27298
N711_Exp28_Sample9_S1_BC0911_N01,0,0.27,205,192,903,5,921,949,152,1,0.03,15764
N711_Exp28_Sample9_S1_BC0912_N01,0,0.272,204,189,6,894,919,966,48,0,0.049,9603
N711_Exp28_Sample9_S1_BC0913_N01,0,0.246,190,184,905,4,917,961,150,0,0.046,10172
N711_Exp28_Sample9_S1_BC0914_N01,0,0.227,181,166,889,0,914,953,243,0,0.041,11324
N711_Exp28_Sample9_S1_BC0915_N01,0,0.267,185,184,891,4,905,947,128,1,0.044,10358
N711_Exp28_Sample9_S1_BC0916_N01,0,0.105,93,70,845,47,904,1273,20587,15,0.29,1747
N711_Exp28_Sample9_S1_BC0917_N01,0,0.275,207,196,875,6,902,928,236,1,0.028,16250
N711_Exp28_Sample9_S1_BC0918_N01,0,0.248,203,189,8,880,901,958,32,0,0.059,7728
N711_Exp28_Sample9_S1_BC0919_N01,0,0.283,202,194,880,7,900,918,170,2,0.02,23102
N711_Exp28_Sample9_S1_BC0920_N01,0,0.269,182,181,10,878,898,919,14,2,0.023,19801
N711_Exp28_Sample9_S1_BC0921_N01,0,0.069,107,86,36,831,880,1104,389,0,0.203,2339
N711_Exp28_Sample9_S1_BC0922_N01,0,0.045,109,86,80,785,878,1193,13,0,0.264,1841
N711_Exp28_Sample9_S1_BC0923_N01,0,0.254,197,184,2,868,872,929,10,0,0.061,7258
N711_Exp28_Sample9_S1_BC0924_N01,0,0.268,195,191,847,6,866,888,281,0,0.025,17624
N711_Exp28_Sample9_S1_BC0925_N01,0,0.107,135,137,785,50,858,1064,29,0,0.194,2380
N711_Exp28_Sample9_S1_BC0926_N02,0,0.086,126,106,1224,71,1309,1688,26,0,0.225,3172
N711_Exp28_Sample9_S1_BC0927_N01,0,0.032,141,122,823,15,853,1085,3,0,0.214,2161
N711_Exp28_Sample9_S1_BC0928_N01,0,0.243,190,183,1,846,853,878,10,0,0.028,15124
N711_Exp28_Sample9_S1_BC0929_N01,0,0.279,199,187,831,4,841,871,222,0,0.034,12352
N711_Exp28_Sample9_S1_BC0930_N01,0,0.24,204,185,4,816,838,879,28,0,0.047,9127
N711_Exp28_Sample9_S1_BC0931_N01,0,0.315,192,183,818,2,828,849,116,0,0.025,16878
N711_Exp28_Sample9_S1_BC0932_N01,0,0.292,194,189,812,2,823,853,116,0,0.035,11841
N711_Exp28_Sample9_S1_BC0933_N01,0,0.281,192,184,804,6,822,857,199,2,0.041,10204
N711_Exp28_Sample9_S1_BC0934_N01,0,0.031,155,138,752,55,819,1098,117,0,0.254,1777
N711_Exp28_Sample9_S1_BC0935_N01,0,0.296,208,197,796,7,816,845,153,0,0.034,12027
N711_Exp28_Sample9_S1_BC0936_N01,0,0.249,206,190,2,800,811,869,26,0,0.067,6217
N711_Exp28_Sample9_S1_BC0937_N01,0,0.051,179,173,774,30,809,1013,16,0,0.201,2165
N711_Exp28_Sample9_S1_BC0938_N01,0,0.058,144,146,169,627,809,1127,34,1,0.282,1600
N711_Exp28_Sample9_S1_BC0939_N01,0,0.225,212,193,803,0,808,836,136,0,0.033,12200
N711_Exp28_Sample9_S1_BC0940_N01,0,0.258,189,184,788,6,806,839,147,0,0.039,10384
N711_Exp28_Sample9_S1_BC0941_N01,0,0.226,194,184,2,787,800,837,18,0,0.044,9186
N711_Exp28_Sample9_S1_BC0942_N01,0,0.3,186,182,8,783,799,825,18,0,0.032,12812
N711_Exp28_Sample9_S1_BC0943_N01,0,0.057,91,74,39,736,791,1007,767,0,0.214,1998
N711_Exp28_Sample9_S1_BC0944_N01,0,0.28,221,199,2,769,784,806,24,0,0.027,14495
N711_Exp28_Sample9_S1_BC0945_N01,0,0.273,181,180,768,6,778,800,100,0,0.028,14278
N711_Exp28_Sample9_S1_BC0946_N01,0,0.15,180,170,744,10,776,808,40,0,0.04,9930
N711_Exp28_Sample9_S1_BC0947_N01,0,0.086,113,76,667,99,768,1076,14,0,0.286,1500
N711_Exp28_Sample9_S1_BC0948_N01,0,0.21,228,207,8,746,767,779,12,0,0.015,25025
N711_Exp28_Sample9_S1_BC0949_N01,0,0.041,172,157,62,697,765,1048,24,0,0.27,1573
N711_Exp28_Sample9_S1_BC0950_N01,0,0.27,204,190,744,4,754,783,200,0,0.037,10308
N711_Exp28_Sample9_S1_BC0951_N01,0,0.084,169,161,32,710,751,948,32,0,0.208,1953
N711_Exp28_Sample9_S1_BC0952_N01,0,0.287,203,187,10,725,743,761,18,0,0.024,15832
N711_Exp28_Sample9_S1_BC0953_N01,0,0.199,197,190,0,728,740,772,20,0,0.041,9053
N711_Exp28_Sample9_S1_BC0954_N01,0,0.229,191,183,6,727,739,767,20,0,0.037,10248
N711_Exp28_Sample9_S1_BC0955_N01,0,0.082,170,163,36,695,736,984,99,0,0.252,1608
N711_Exp28_Sample9_S1_BC0956_N01,0,0.241,210,193,719,6,730,755,79,0,0.033,11147
N711_Exp28_Sample9_S1_BC0957_N01,0,0.053,131,108,666,48,721,936,12,0,0.23,1712
N711_Exp28_Sample9_S1_BC0958_N01,0,0.259,179,180,6,693,703,712,22,0,0.013,27926
N711_Exp28_Sample9_S1_BC0959_N01,0,0.264,205,194,678,12,701,738,141,0,0.05,7112
N711_Exp28_Sample9_S1_BC0960_N01,0,0.282,207,184,18,669,700,744,28,0,0.059,6040
N711_Exp28_Sample9_S1_BC0961_N01,0,0.095,203,188,666,18,695,835,10,0,0.168,2203
N711_Exp28_Sample9_S1_BC0962_N01,0,0.268,202,191,680,2,691,728,100,0,0.051,6917
N711_Exp28_Sample9_S1_BC0963_N01,0,0.257,200,185,678,4,687,708,109,0,0.03,11698
N711_Exp28_Sample9_S1_BC0964_N01,0,0.29,193,188,670,6,686,719,112,0,0.046,7591
N711_Exp28_Sample9_S1_BC0965_N01,0,0.256,176,178,344,337,685,701,113,0,0.023,15122
N711_Exp28_Sample9_S1_BC0966_N01,0,0.265,200,182,8,664,685,723,34,0,0.053,6635
N711_Exp28_Sample9_S1_BC0967_N01,0,0.234,194,187,670,6,682,717,132,0,0.049,7103
N711_Exp28_Sample9_S1_BC0968_N01,0,0.235,197,183,4,672,681,706,24,0,0.035,9732
N711_Exp28_Sample9_S1_BC0969_N01,0,0.283,197,184,2,670,679,692,22,0,0.019,18186
N711_Exp28_Sample9_S1_BC0970_N02,0,0.082,176,167,107,1164,1284,1606,16,0,0.2,3450
N711_Exp28_Sample9_S1_BC0971_N01,0,0.09,195,187,633,25,669,810,18651,10,0.174,2048
N711_Exp28_Sample9_S1_BC0972_N01,0,0.261,202,185,655,0,669,706,112,2,0.052,6498
N711_Exp28_Sample9_S1_BC0973_N01,0,0.306,193,185,649,4,663,684,138,0,0.031,10910
N711_Exp28_Sample9_S1_BC0974_N01,0,0.306,181,183,654,2,658,675,123,0,0.025,13175
N711_Exp28_Sample9_S1_BC0975_N01,0,0.225,198,182,4,635,656,697,26,0,0.059,5690
N711_Exp28_Sample9_S1_BC0976_N01,0,0.249,207,199,646,0,652,673,140,1,0.031,10559
N711_Exp28_Sample9_S1_BC0977_N01,0,0.066,104,81,593,44,649,795,25,0,0.184,1890
N711_Exp28_Sample9_S1_BC0978_N01,0,0.049,116,88,510,126,648,1049,260,0,0.382,994
N711_Exp28_Sample9_S1_BC0979_N01,0,0.264,194,190,630,6,647,686,99,0,0.057,5802
