DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N719_Exp77_sample15_S1_BC0743_N03,0,0.29,225,205,69324,298,59310,181809,141529,207,0.674,62778
N719_Exp77_sample15_S1_BC0744_N02,0,0.349,214,199,69840,381,71302,149431,164880,204,0.523,86840
N719_Exp77_sample15_S1_BC0745_N01,0,0.332,213,196,47570,195,48364,106756,82236,86,0.547,57222
N719_Exp77_sample15_S1_BC0746_N03,0,0.352,205,194,70163,424,56864,245061,294644,347,0.768,57689
N719_Exp77_sample15_S1_BC0747_N07,0,0.412,208,194,153909,910,50662,380241,337698,890,0.867,50690
N719_Exp77_sample15_S1_BC0748_N03,0,0.328,220,210,91342,477,81509,242686,416150,378,0.664,86812
N719_Exp77_sample15_S1_BC0749_N01,0,0.338,212,197,46314,269,47064,102530,92179,128,0.541,56072
N719_Exp77_sample15_S1_BC0750_N05,0,0.436,207,193,102022,547,72566,219621,147054,393,0.67,77013
N719_Exp77_sample15_S1_BC0751_N02,0,0.337,224,201,63371,321,65107,159082,145787,177,0.591,73573
N719_Exp77_sample15_S1_BC0752_N14,0,0.399,165,169,580,253332,61302,561411,4776,1077,0.891,61308
N719_Exp77_sample15_S1_BC0753_N01,0,0.277,232,211,44891,176,45773,100429,99274,81,0.544,54327
N719_Exp77_sample15_S1_BC0754_N10,0,0.324,176,178,328,168949,9972,368031,7344,563,0.973,9972
N719_Exp77_sample15_S1_BC0755_N03,0,0.276,222,203,98886,372,95445,207549,158267,316,0.54,113825
N719_Exp77_sample15_S1_BC0756_N03,0,0.345,213,198,82380,314,77484,179182,174752,264,0.568,89621
N719_Exp77_sample15_S1_BC0757_N02,0,0.281,185,179,72353,818,74672,134684,570333,439,0.446,101759
N719_Exp77_sample15_S1_BC0758_N01,0,0.366,219,197,44128,231,45034,97831,34419,107,0.54,53735
N719_Exp77_sample15_S1_BC0759_N01,0,0.322,217,202,44285,137,44946,82246,57563,137,0.454,60456
N719_Exp77_sample15_S1_BC0760_N01,0,0.526,111,91,182,44448,44891,66860,1375,78,0.329,77957
N719_Exp77_sample15_S1_BC0761_N03,0,0.346,220,202,79718,469,82651,212185,185884,386,0.61,91726
N719_Exp77_sample15_S1_BC0762_N04,0,0.412,204,189,110322,659,86803,255312,145454,569,0.66,92706
N719_Exp77_sample15_S1_BC0763_N05,0,0.324,214,198,131646,568,95256,292757,340334,511,0.675,100772
N719_Exp77_sample15_S1_BC0764_N01,0,0.286,222,203,43672,209,44407,60218,65338,109,0.263,93573
N719_Exp77_sample15_S1_BC0765_N02,0,0.292,222,204,70728,250,72320,114738,77710,200,0.37,113954
N719_Exp77_sample15_S1_BC0766_N01,0,0.288,222,202,43331,227,44247,96020,48619,123,0.539,52826
N719_Exp77_sample15_S1_BC0767_N01,0,0.307,218,203,43531,148,44136,59624,36861,100,0.26,93887
N719_Exp77_sample15_S1_BC0768_N05,0,0.36,221,201,102207,643,34184,317739,171706,563,0.892,34187
N719_Exp77_sample15_S1_BC0769_N02,0,0.351,217,203,65497,315,67103,160964,277324,210,0.583,76392
N719_Exp77_sample15_S1_BC0770_N01,0,0.288,217,198,82,42649,43603,66756,2060,75,0.347,72387
N719_Exp77_sample15_S1_BC0771_N02,0,0.373,215,202,56584,198,57732,101650,82987,130,0.432,80511
N719_Exp77_sample15_S1_BC0772_N01,0,0.263,259,232,48,42160,43353,52322,2064,98,0.171,134624
N719_Exp77_sample15_S1_BC0773_N03,0,0.385,210,202,89126,388,84939,202049,177837,236,0.58,97034
N719_Exp77_sample15_S1_BC0774_N02,0,0.41,204,191,69247,472,71022,161509,55472,265,0.56,82792
N719_Exp77_sample15_S1_BC0775_N02,0,0.377,218,200,57905,286,59416,148527,172010,186,0.6,66564
N719_Exp77_sample15_S1_BC0776_N01,0,0.323,202,188,96,41610,42185,60253,1024,63,0.3,79176
N719_Exp77_sample15_S1_BC0777_N03,0,0.348,215,201,78864,384,69880,206273,135256,288,0.661,74571
N719_Exp77_sample15_S1_BC0778_N01,0,0.312,213,198,40001,150,40793,69898,44263,70,0.416,58512
N719_Exp77_sample15_S1_BC0779_N01,0,0.284,210,198,39793,159,40406,74174,99270,110,0.455,54197
N719_Exp77_sample15_S1_BC0780_N02,0,0.288,224,201,62964,1255,66455,190217,96610,1021,0.651,71439
N719_Exp77_sample15_S1_BC0781_N06,0,0.31,212,197,132862,477,93766,282320,241237,401,0.668,99622
N719_Exp77_sample15_S1_BC0782_N03,0,0.308,216,205,65568,210,59708,124101,100978,155,0.519,73086
N719_Exp77_sample15_S1_BC0783_N03,0,0.313,222,208,77564,334,69717,193019,279662,301,0.639,75602
N719_Exp77_sample15_S1_BC0784_N03,0,0.305,225,204,172,67883,79999,160648,2046,212,0.502,100122
N719_Exp77_sample15_S1_BC0785_N01,0,0.241,238,214,40,37310,38165,46701,554,76,0.183,111658
N719_Exp77_sample15_S1_BC0786_N01,0,0.303,196,192,37622,115,38005,62489,14948,71,0.392,57164
N719_Exp77_sample15_S1_BC0787_N01,0,0.418,219,195,99,37076,37716,94525,17482,51,0.601,42214
N719_Exp77_sample15_S1_BC0788_N02,0,0.23,223,207,63136,234,64518,126893,185085,186,0.492,81926
N719_Exp77_sample15_S1_BC0789_N03,0,0.387,199,190,126,62678,56108,132905,1703,322,0.578,64213
N719_Exp77_sample15_S1_BC0790_N02,0,0.341,220,200,53383,248,54571,100940,57499,136,0.459,72717
N719_Exp77_sample15_S1_BC0791_N02,0,0.446,197,191,249,60660,62633,119310,7075,1182,0.475,81468
N719_Exp77_sample15_S1_BC0792_N04,0,0.34,209,195,62597,318,62358,139267,143401,509,0.552,73339
N719_Exp77_sample15_S1_BC0793_N02,0,0.34,244,218,37,48947,50020,60429,1955,87,0.172,154628
N719_Exp77_sample15_S1_BC0794_N02,0,0.389,137,136,48974,255,49652,77277,12839,63,0.357,80404
N719_Exp77_sample15_S1_BC0795_N01,0,0.197,264,230,32296,80,32944,39072,14359,35,0.157,111165
N719_Exp77_sample15_S1_BC0796_N01,0,0.34,218,201,30467,167,31032,48926,48740,98,0.366,49325
N719_Exp77_sample15_S1_BC0797_N02,0,0.361,220,201,165,38197,39328,133666,965,61,0.706,40883
N719_Exp77_sample15_S1_BC0798_N01,0,0.416,201,186,29485,135,29936,70672,39404,87,0.576,34310
N719_Exp77_sample15_S1_BC0799_N01,0,0.207,271,235,28849,43,29652,35551,13927,44,0.166,94915
N719_Exp77_sample15_S1_BC0800_N02,0,0.124,118,91,41310,555,42456,59619,16915,252,0.288,82540
N719_Exp77_sample15_S1_BC0801_N02,0,0.272,228,205,43450,685,45442,121132,191118,524,0.625,49823
N719_Exp77_sample15_S1_BC0802_N02,0,0.416,191,174,46459,377,47972,132669,116565,200,0.638,52037
N719_Exp77_sample15_S1_BC0803_N01,0,0.297,216,196,27780,716,28847,63609,143063,478,0.546,34149
N719_Exp77_sample15_S1_BC0804_N02,0,0.33,221,208,41571,137,42576,79898,71341,159,0.467,56050
N719_Exp77_sample15_S1_BC0805_N01,0,0.354,216,201,27135,136,27607,47424,45403,70,0.418,39491
N719_Exp77_sample15_S1_BC0806_N02,0,0.509,106,85,116,42954,43443,74622,730,106,0.418,62149
N719_Exp77_sample15_S1_BC0807_N01,0,0.281,252,225,43,26249,26972,32783,384,70,0.177,81188
N719_Exp77_sample15_S1_BC0808_N02,0,0.331,206,193,82,38598,39345,56701,867,71,0.306,72556
N719_Exp77_sample15_S1_BC0809_N01,0,0.346,197,182,40,26169,26509,38423,582,35,0.31,48349
N719_Exp77_sample15_S1_BC0810_N03,0,0.321,187,190,51278,283,49548,113335,153278,205,0.563,57600
N719_Exp77_sample15_S1_BC0811_N01,0,0.34,209,199,25464,129,25905,49522,66736,86,0.477,33602
N719_Exp77_sample15_S1_BC0812_N01,0,0.242,244,217,24691,80,25221,32913,17749,53,0.234,58953
N719_Exp77_sample15_S1_BC0813_N01,0,0.296,205,188,41,24443,24783,36097,568,46,0.313,44789
N719_Exp77_sample15_S1_BC0814_N01,0,0.297,218,206,22302,90,22729,29416,21116,67,0.227,54470
N719_Exp77_sample15_S1_BC0815_N03,0,0.527,216,195,152,41437,36224,125598,21845,255,0.712,37548
N719_Exp77_sample15_S1_BC0816_N06,0,0.358,187,187,74649,415,64205,154883,125744,496,0.585,72924
N719_Exp77_sample15_S1_BC0817_N01,0,0.472,259,231,79,20045,20517,42003,584,73,0.512,25354
N719_Exp77_sample15_S1_BC0818_N02,0,0.358,158,166,28242,283,28938,63612,134326,123,0.545,34312
N719_Exp77_sample15_S1_BC0819_N01,0,0.057,231,199,18851,53,19133,44483,7437,41,0.57,22076
N719_Exp77_sample15_S1_BC0820_N01,0,0.252,215,202,18829,69,19041,22234,19211,64,0.144,69808
N719_Exp77_sample15_S1_BC0821_N02,0,0.105,239,205,23920,204,25177,86539,32823,32,0.709,26129
N719_Exp77_sample15_S1_BC0822_N01,0,0.406,186,164,17261,634,18144,56553,132330,92,0.679,19141
N719_Exp77_sample15_S1_BC0823_N01,0,0.049,231,208,62,17506,17962,57947,17,1,0.69,18830
N719_Exp77_sample15_S1_BC0824_N01,0,0.526,101,89,85,17483,17684,29448,48,30,0.399,26196
N719_Exp77_sample15_S1_BC0825_N01,0,0.318,163,170,15983,108,16213,31539,38804,51,0.486,20753
N719_Exp77_sample15_S1_BC0826_N01,0,0.286,222,206,15769,78,16070,19657,24124,52,0.182,47087
N719_Exp77_sample15_S1_BC0827_N01,0,0.528,182,173,41,15821,16016,32001,789,58,0.5,20113
