DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N715_Exp28_Sample12_S1_BC745_N01,0,0.07,114,87,847,69,925,1471,46,0,0.371,1453
N715_Exp28_Sample12_S1_BC746_N01,0,0.289,204,190,909,4,920,950,253,1,0.032,14723
N715_Exp28_Sample12_S1_BC747_N01,0,0.249,202,193,911,0,917,940,191,0,0.024,18894
N715_Exp28_Sample12_S1_BC748_N01,0,0.261,207,198,905,0,915,931,190,2,0.017,26775
N715_Exp28_Sample12_S1_BC749_N01,0,0.268,187,180,902,0,913,941,154,1,0.03,15497
N715_Exp28_Sample12_S1_BC750_N01,0,0.1,119,95,832,69,908,1371,20,0,0.338,1541
N715_Exp28_Sample12_S1_BC751_N01,0,0.259,188,188,881,4,889,914,178,0,0.027,16402
N715_Exp28_Sample12_S1_BC752_N01,0,0.104,161,148,268,606,887,1374,48,0,0.354,1446
N715_Exp28_Sample12_S1_BC753_N01,0,0.314,188,187,875,4,882,896,212,1,0.016,28373
N715_Exp28_Sample12_S1_BC754_N01,0,0.046,176,157,834,35,882,1099,82,0,0.197,2403
N715_Exp28_Sample12_S1_BC755_N01,0,0.226,198,184,865,6,877,901,99,0,0.027,16611
N715_Exp28_Sample12_S1_BC756_N01,0,0.257,194,190,2,866,875,914,16,0,0.043,10403
N715_Exp28_Sample12_S1_BC757_N01,0,0.266,195,186,857,4,869,903,229,1,0.038,11688
N715_Exp28_Sample12_S1_BC758_N01,0,0.338,173,175,346,508,864,873,166,0,0.01,42049
N715_Exp28_Sample12_S1_BC759_N01,0,0.155,222,202,821,18,864,932,8,0,0.073,6072
N715_Exp28_Sample12_S1_BC760_N01,0,0.069,95,75,100,737,858,1189,3400,1,0.278,1717
N715_Exp28_Sample12_S1_BC761_N01,0,0.299,186,183,842,12,856,894,140,1,0.043,10216
N715_Exp28_Sample12_S1_BC762_N01,0,0.088,162,158,124,714,855,1088,38,0,0.214,2163
N715_Exp28_Sample12_S1_BC763_N01,0,0.243,178,178,838,8,850,879,209,1,0.033,13027
N715_Exp28_Sample12_S1_BC764_N01,0,0.083,117,93,768,61,839,1152,570,1,0.272,1715
N715_Exp28_Sample12_S1_BC765_N01,0,0.046,114,94,777,48,831,1162,70,1,0.285,1630
N715_Exp28_Sample12_S1_BC766_N01,0,0.123,168,156,623,184,819,1024,208,0,0.2,2203
N715_Exp28_Sample12_S1_BC767_N01,0,0.246,190,182,8,798,818,835,48,0,0.02,20227
N715_Exp28_Sample12_S1_BC768_N01,0,0.156,144,146,776,10,801,818,10,0,0.021,19406
N715_Exp28_Sample12_S1_BC769_N01,0,0.325,183,184,788,2,797,830,123,0,0.04,10159
N715_Exp28_Sample12_S1_BC770_N01,0,0.24,159,166,14,764,790,822,41,0,0.039,10282
N715_Exp28_Sample12_S1_BC771_N01,0,0.292,203,189,771,4,788,829,153,0,0.049,8102
N715_Exp28_Sample12_S1_BC772_N01,0,0.284,193,188,771,6,781,809,152,0,0.035,11416
N715_Exp28_Sample12_S1_BC773_N01,0,0.144,179,166,763,2,778,807,587,1,0.036,10958
N715_Exp28_Sample12_S1_BC774_N01,0,0.053,122,90,737,22,772,1065,20,0,0.275,1561
N715_Exp28_Sample12_S1_BC775_N01,0,0.198,304,311,0,722,761,774,8,0,0.017,22783
N715_Exp28_Sample12_S1_BC776_N01,0,0.239,200,182,740,14,759,782,193,0,0.029,13032
N715_Exp28_Sample12_S1_BC777_N02,0,0.068,161,150,1010,69,1099,1724,46,0,0.363,1759
N715_Exp28_Sample12_S1_BC778_N01,0,0.08,187,173,88,652,747,1054,53,0,0.291,1438
N715_Exp28_Sample12_S1_BC779_N01,0,0.185,215,200,700,17,741,805,20,1,0.08,4791
N715_Exp28_Sample12_S1_BC780_N01,0,0.058,174,168,142,588,738,1100,48,1,0.329,1280
N715_Exp28_Sample12_S1_BC781_N01,0,0.058,106,77,142,587,738,1123,63,0,0.343,1237
N715_Exp28_Sample12_S1_BC782_N01,0,0.043,117,94,612,110,728,1105,44,0,0.341,1225
N715_Exp28_Sample12_S1_BC783_N01,0,0.323,146,147,4,711,722,756,12,0,0.045,8151
N715_Exp28_Sample12_S1_BC784_N01,0,0.062,204,183,663,30,710,947,30,0,0.25,1561
N715_Exp28_Sample12_S1_BC785_N01,0,0.029,136,114,662,25,701,860,0,0,0.185,2029
N715_Exp28_Sample12_S1_BC786_N01,0,0.279,167,160,691,4,700,731,134,0,0.042,8373
N715_Exp28_Sample12_S1_BC787_N01,0,0.176,201,190,8,679,697,734,20,0,0.05,7034
N715_Exp28_Sample12_S1_BC788_N01,0,0.036,121,90,605,84,695,1052,28,0,0.339,1175
N715_Exp28_Sample12_S1_BC789_N01,0,0.291,199,189,2,683,690,712,18,0,0.031,11283
N715_Exp28_Sample12_S1_BC790_N01,0,0.095,105,83,77,605,689,927,6,0,0.257,1481
N715_Exp28_Sample12_S1_BC791_N01,0,0.244,200,191,641,36,684,731,183,2,0.064,5438
N715_Exp28_Sample12_S1_BC792_N01,0,0.268,184,178,4,665,675,704,10,0,0.041,8309
N715_Exp28_Sample12_S1_BC793_N01,0,0.144,177,169,655,4,672,701,436,0,0.041,8237
N715_Exp28_Sample12_S1_BC794_N01,0,0.302,195,186,652,4,669,695,152,0,0.037,9056
N715_Exp28_Sample12_S1_BC795_N01,0,0.074,161,158,61,599,667,807,18,0,0.173,2048
N715_Exp28_Sample12_S1_BC796_N01,0,0.095,121,97,554,107,665,970,20,0,0.314,1199
N715_Exp28_Sample12_S1_BC797_N01,0,0.043,115,88,124,533,663,916,36,0,0.276,1336
N715_Exp28_Sample12_S1_BC798_N01,0,0.202,192,189,645,2,654,668,145,2,0.021,15713
N715_Exp28_Sample12_S1_BC799_N01,0,0.213,197,193,636,8,650,668,129,0,0.027,12171
N715_Exp28_Sample12_S1_BC800_N01,0,0.083,100,79,105,532,650,829,10,0,0.216,1632
N715_Exp28_Sample12_S1_BC801_N01,0,0.081,133,111,383,259,649,905,20,1,0.283,1281
N715_Exp28_Sample12_S1_BC802_N01,0,0.263,208,186,598,37,643,667,257,0,0.036,9045
N715_Exp28_Sample12_S1_BC803_N01,0,0.09,176,167,77,554,642,789,10,0,0.186,1845
N715_Exp28_Sample12_S1_BC804_N01,0,0.256,193,193,628,2,637,662,152,0,0.038,8543
N715_Exp28_Sample12_S1_BC805_N01,0,0.098,123,104,269,363,637,959,33,0,0.336,1086
N715_Exp28_Sample12_S1_BC806_N01,0,0.322,172,175,2,619,625,651,6,0,0.04,7932
N715_Exp28_Sample12_S1_BC807_N01,0,0.084,179,168,82,528,622,923,44,0,0.326,1087
N715_Exp28_Sample12_S1_BC808_N01,0,0.282,193,183,4,610,622,643,39,0,0.033,9629
N715_Exp28_Sample12_S1_BC809_N01,0,0.214,204,192,603,8,617,636,61,0,0.03,10432
N715_Exp28_Sample12_S1_BC810_N01,0,0.312,188,180,2,613,617,631,14,2,0.022,14009
N715_Exp28_Sample12_S1_BC811_N01,0,0.343,164,160,184,426,614,633,92,0,0.03,10332
N715_Exp28_Sample12_S1_BC812_N01,0,0.323,202,193,600,4,609,632,116,0,0.036,8471
N715_Exp28_Sample12_S1_BC813_N01,0,0.058,168,156,68,532,607,910,30,0,0.333,1042
N715_Exp28_Sample12_S1_BC814_N01,0,0.233,192,182,76,520,604,649,25,0,0.069,4461
N715_Exp28_Sample12_S1_BC815_N01,0,0.236,199,186,572,12,601,639,117,0,0.059,5157
N715_Exp28_Sample12_S1_BC816_N01,0,0.09,157,146,237,355,601,941,99,0,0.361,965
N715_Exp28_Sample12_S1_BC817_N01,0,0.202,209,194,324,256,601,630,55,1,0.046,6631
N715_Exp28_Sample12_S1_BC818_N01,0,0.076,177,172,52,537,599,697,2,0,0.141,2240
N715_Exp28_Sample12_S1_BC819_N01,0,0.069,146,134,164,426,594,915,49,0,0.351,977
N715_Exp28_Sample12_S1_BC820_N01,0,0.312,167,167,182,392,581,623,95,0,0.067,4410
N715_Exp28_Sample12_S1_BC821_N01,0,0.302,184,170,0,572,578,600,12,0,0.037,7981
N715_Exp28_Sample12_S1_BC822_N01,0,0.071,175,160,498,63,575,724,62,0,0.206,1508
N715_Exp28_Sample12_S1_BC823_N01,0,0.256,187,184,565,2,575,596,138,2,0.035,8258
N715_Exp28_Sample12_S1_BC824_N01,0,0.131,199,182,536,6,573,583,2,0,0.017,16800
N715_Exp28_Sample12_S1_BC825_N01,0,0.073,128,102,514,50,573,853,138,0,0.328,996
N715_Exp28_Sample12_S1_BC826_N01,0,0.342,135,144,267,298,568,591,42,1,0.039,7395
N715_Exp28_Sample12_S1_BC827_N01,0,0.126,110,85,530,32,567,824,1288,0,0.312,1029
N715_Exp28_Sample12_S1_BC828_N01,0,0.065,124,100,491,61,565,753,18,1,0.25,1245
N715_Exp28_Sample12_S1_BC829_N01,0,0.246,195,183,556,5,564,590,183,1,0.044,6496
N715_Exp28_Sample12_S1_BC830_N01,0,0.202,212,193,8,536,556,573,20,0,0.03,9465
N715_Exp28_Sample12_S1_BC831_N01,0,0.048,170,149,124,423,553,923,90,0,0.401,817
N715_Exp28_Sample12_S1_BC832_N01,0,0.095,221,196,2,545,552,578,25,0,0.045,6231
N715_Exp28_Sample12_S1_BC833_N01,0,0.234,197,183,0,535,544,563,20,0,0.034,8153
N715_Exp28_Sample12_S1_BC834_N01,0,0.223,174,175,0,534,541,561,8,0,0.036,7680
N715_Exp28_Sample12_S1_BC835_N01,0,0.058,127,104,451,80,539,813,56,0,0.337,916
N715_Exp28_Sample12_S1_BC836_N01,0,0.058,132,99,242,291,538,792,32,0,0.321,954
N715_Exp28_Sample12_S1_BC837_N01,0,0.26,210,197,319,211,535,552,86,3,0.031,8777
N715_Exp28_Sample12_S1_BC838_N01,0,0.074,111,84,468,60,533,795,372,0,0.33,923
N715_Exp28_Sample12_S1_BC839_N01,0,0.243,181,175,4,526,533,553,12,0,0.036,7460
N715_Exp28_Sample12_S1_BC840_N01,0,0.251,184,179,520,6,527,533,109,0,0.011,23496
N715_Exp28_Sample12_S1_BC841_N01,0,0.065,164,159,128,394,526,800,34,2,0.342,882
N715_Exp28_Sample12_S1_BC842_N01,0,0.28,186,185,503,22,526,548,90,0,0.04,6641
N715_Exp28_Sample12_S1_BC843_N01,0,0.054,115,89,478,41,525,739,18,0,0.29,1015
N715_Exp28_Sample12_S1_BC844_N01,0,0.34,181,177,2,519,524,540,24,0,0.03,8932
N715_Exp28_Sample12_S1_BC845_N01,0,0.223,195,181,513,2,523,537,142,0,0.026,10119
N715_Exp28_Sample12_S1_BC846_N01,0,0.064,122,97,434,81,521,737,987,0,0.293,997
N715_Exp28_Sample12_S1_BC847_N01,0,0.074,130,96,203,310,519,805,6811,3,0.355,845
N715_Exp28_Sample12_S1_BC848_N01,0,0.247,208,190,503,4,518,540,129,0,0.041,6446
N715_Exp28_Sample12_S1_BC849_N01,0,0.099,126,97,319,188,513,819,67,0,0.374,801
N715_Exp28_Sample12_S1_BC850_N01,0,0.269,187,184,498,0,510,514,140,2,0.008,32853
N715_Exp28_Sample12_S1_BC851_N01,0,0.047,111,87,460,47,508,658,12,1,0.228,1214
N715_Exp28_Sample12_S1_BC852_N01,0,0.072,173,159,87,415,508,647,18,0,0.215,1281
N715_Exp28_Sample12_S1_BC853_N01,0,0.323,183,176,6,495,506,514,2,0,0.016,16340
N715_Exp28_Sample12_S1_BC854_N01,0,0.137,141,107,364,132,505,666,24949,12,0.242,1145
N715_Exp28_Sample12_S1_BC855_N01,0,0.281,194,183,2,493,504,520,18,0,0.031,8276
N715_Exp28_Sample12_S1_BC856_N01,0,0.094,162,159,49,452,503,639,10,0,0.213,1280
N715_Exp28_Sample12_S1_BC857_N01,0,0.09,111,90,469,31,502,599,14,0,0.162,1644
N715_Exp28_Sample12_S1_BC858_N01,0,0.264,189,172,7,486,502,519,10,0,0.033,7748
